"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 13, 2020","0.1007","0.1027","0.1054","0.1003","254.70K","-1.93%"
"Dec 12, 2020","0.1027","0.0976","0.1074","0.0958","309.71K","5.28%"
"Dec 11, 2020","0.0976","0.0988","0.0993","0.0959","234.70K","-1.26%"
"Dec 10, 2020","0.0988","0.1017","0.1032","0.0965","335.26K","-2.83%"
"Dec 09, 2020","0.1017","0.1080","0.1087","0.0986","397.27K","-5.86%"
"Dec 08, 2020","0.1080","0.1108","0.1116","0.1062","183.64K","-2.48%"
"Dec 07, 2020","0.1108","0.1150","0.1150","0.1103","228.37K","-3.70%"
"Dec 06, 2020","0.1150","0.1144","0.1157","0.1128","100.75K","0.59%"
"Dec 05, 2020","0.1144","0.1127","0.1164","0.1115","133.09K","1.98%"
"Dec 04, 2020","0.1121","0.1226","0.1235","0.1114","314.36K","-8.53%"
"Dec 03, 2020","0.1226","0.1245","0.1260","0.1203","167.70K","-1.49%"
"Dec 02, 2020","0.1245","0.1294","0.1298","0.1232","160.71K","-3.85%"
"Dec 01, 2020","0.1294","0.1314","0.1340","0.1263","179.96K","-1.47%"
"Nov 30, 2020","0.1314","0.1289","0.1349","0.1275","190.41K","2.01%"
"Nov 29, 2020","0.1288","0.1346","0.1401","0.1263","140.75K","-4.33%"
"Nov 28, 2020","0.1346","0.1300","0.1376","0.1280","143.98K","3.58%"
"Nov 27, 2020","0.1300","0.1257","0.1362","0.1224","199.33K","3.39%"
"Nov 26, 2020","0.1257","0.1553","0.1566","0.1101","618.44K","-18.82%"
"Nov 25, 2020","0.1548","0.1630","0.1630","0.1527","355.63K","-5.01%"
"Nov 24, 2020","0.1630","0.1407","0.1640","0.1364","573.72K","15.85%"
"Nov 23, 2020","0.1407","0.1354","0.1424","0.1348","336.15K","3.91%"
"Nov 22, 2020","0.1354","0.1301","0.1375","0.1280","286.48K","4.27%"
"Nov 21, 2020","0.1299","0.1255","0.1332","0.1189","409.04K","3.47%"
"Nov 20, 2020","0.1255","0.1219","0.1290","0.1211","106.36K","2.98%"
"Nov 19, 2020","0.1219","0.1226","0.1245","0.1210","131.72K","-0.59%"
"Nov 18, 2020","0.1226","0.1225","0.1275","0.1200","252.54K","0.06%"
