"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 18, 2021","0.23649","0.22321","0.24110","0.21841","69.17M","5.95%"
"Jan 17, 2021","0.22321","0.21714","0.23358","0.21267","86.25M","2.90%"
"Jan 16, 2021","0.21692","0.21364","0.22892","0.21098","76.78M","1.56%"
"Jan 15, 2021","0.21358","0.22755","0.22995","0.20408","81.86M","-6.14%"
"Jan 14, 2021","0.22755","0.22878","0.23322","0.22127","71.98M","-0.54%"
"Jan 13, 2021","0.22878","0.21295","0.23129","0.20383","92.22M","7.43%"
"Jan 12, 2021","0.21295","0.21221","0.22770","0.20304","114.79M","0.35%"
"Jan 11, 2021","0.21221","0.23332","0.23344","0.18846","167.88M","-9.05%"
"Jan 10, 2021","0.23332","0.23906","0.25488","0.21845","98.90M","-2.40%"
"Jan 09, 2021","0.23906","0.23055","0.24769","0.22208","97.01M","3.69%"
"Jan 08, 2021","0.23055","0.24498","0.26848","0.21687","144.08M","-5.89%"
"Jan 07, 2021","0.24498","0.25652","0.27945","0.23647","167.04M","-4.44%"
"Jan 06, 2021","0.25638","0.20482","0.29263","0.20094","204.77M","25.38%"
"Jan 05, 2021","0.20448","0.20436","0.21498","0.19272","97.81M","0.10%"
"Jan 04, 2021","0.20428","0.20978","0.22217","0.17844","148.71M","-2.59%"
"Jan 03, 2021","0.20971","0.20259","0.21547","0.18797","122.72M","3.51%"
"Jan 02, 2021","0.20259","0.22193","0.22207","0.19964","100.02M","-8.72%"
"Jan 01, 2021","0.22193","0.20426","0.24475","0.20426","143.72M","8.65%"
"Dec 31, 2020","0.20426","0.19508","0.20639","0.17981","124.01M","4.71%"
"Dec 30, 2020","0.19508","0.22293","0.22708","0.19065","94.14M","-12.01%"
"Dec 29, 2020","0.22171","0.22994","0.23592","0.20942","95.88M","-3.58%"
"Dec 28, 2020","0.22994","0.23459","0.24144","0.22813","88.81M","-1.98%"
"Dec 27, 2020","0.23459","0.23632","0.24198","0.21338","100.08M","-0.73%"
"Dec 26, 2020","0.23632","0.24488","0.25767","0.23227","92.01M","-3.50%"
"Dec 25, 2020","0.24488","0.26713","0.27209","0.23709","118.47M","-8.25%"
"Dec 24, 2020","0.26690","0.23374","0.28440","0.19785","203.26M","14.18%"
"Dec 23, 2020","0.23374","0.27705","0.29772","0.20060","168.90M","-15.63%"
"Dec 22, 2020","0.27705","0.27380","0.28142","0.25714","109.09M","1.19%"
"Dec 21, 2020","0.27380","0.28924","0.30703","0.26117","105.26M","-5.34%"
"Dec 20, 2020","0.28924","0.29773","0.30319","0.28072","71.90M","-2.85%"
"Dec 19, 2020","0.29773","0.30369","0.31735","0.29419","103.22M","-2.17%"
"Dec 18, 2020","0.30434","0.27983","0.31197","0.26660","128.19M","8.76%"
"Dec 17, 2020","0.27983","0.25707","0.29354","0.24800","122.66M","8.89%"
"Dec 16, 2020","0.25699","0.24615","0.26040","0.23516","77.74M","4.43%"
"Dec 15, 2020","0.24609","0.24808","0.25267","0.23771","66.01M","-0.80%"
"Dec 14, 2020","0.24808","0.25344","0.25968","0.23448","63.45M","-1.84%"
"Dec 13, 2020","0.25274","0.26296","0.27463","0.24883","90.75M","-3.89%"
"Dec 12, 2020","0.26296","0.20466","0.26410","0.20449","123.07M","28.39%"
"Dec 11, 2020","0.20481","0.21728","0.21804","0.19606","82.71M","-5.91%"
"Dec 10, 2020","0.21767","0.21681","0.23325","0.20945","83.58M","0.39%"
"Dec 09, 2020","0.21681","0.22187","0.22210","0.18719","106.49M","-2.22%"
"Dec 08, 2020","0.22173","0.23575","0.23649","0.20680","102.40M","-5.94%"
"Dec 07, 2020","0.23575","0.24838","0.25347","0.22539","68.56M","-5.09%"
