"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 26, 2021","101.45","100.42","109.92","100.09","1.29M","1.02%"
"Jul 25, 2021","100.42","98.78","100.47","95.87","430.97K","2.05%"
"Jul 24, 2021","98.40","97.70","100.91","97.02","475.72K","0.71%"
"Jul 23, 2021","97.70","97.50","98.99","92.19","440.70K","0.23%"
"Jul 22, 2021","97.48","95.13","97.86","91.60","441.62K","2.47%"
"Jul 21, 2021","95.13","85.63","95.54","84.28","816.55K","11.06%"
"Jul 20, 2021","85.65","89.09","91.75","83.30","798.30K","-3.85%"
"Jul 19, 2021","89.09","93.94","98.69","89.03","1.09M","-5.17%"
"Jul 18, 2021","93.95","93.13","99.35","92.47","491.14K","0.93%"
"Jul 17, 2021","93.08","93.11","95.71","91.91","421.83K","-0.03%"
"Jul 16, 2021","93.11","100.00","102.44","92.57","533.79K","-6.91%"
"Jul 15, 2021","100.02","104.54","106.08","98.05","567.36K","-4.31%"
"Jul 14, 2021","104.52","104.13","105.81","97.55","562.95K","0.39%"
"Jul 13, 2021","104.11","107.87","108.52","101.93","419.83K","-3.63%"
"Jul 12, 2021","108.03","110.82","112.88","104.92","466.05K","-2.46%"
"Jul 11, 2021","110.76","108.17","112.48","106.09","299.11K","2.39%"
"Jul 10, 2021","108.17","111.00","113.08","106.43","341.28K","-2.52%"
"Jul 09, 2021","110.97","109.24","112.88","105.36","498.31K","1.59%"
"Jul 08, 2021","109.24","118.52","118.65","108.49","615.86K","-7.84%"
"Jul 07, 2021","118.52","117.50","122.15","115.44","519.35K","0.88%"
"Jul 06, 2021","117.49","111.17","118.44","110.88","702.59K","5.58%"
"Jul 05, 2021","111.29","120.40","120.40","110.41","624.91K","-7.58%"
"Jul 04, 2021","120.41","117.97","125.57","116.58","621.99K","2.07%"
"Jul 03, 2021","117.97","118.62","118.93","113.16","472.59K","-0.58%"
"Jul 02, 2021","118.65","120.26","121.62","112.57","659.51K","-1.42%"
"Jul 01, 2021","120.36","130.81","130.88","118.75","665.98K","-7.99%"
"Jun 30, 2021","130.81","126.19","132.91","122.09","1.08M","3.95%"
"Jun 29, 2021","125.84","117.86","129.42","116.12","965.74K","6.80%"
"Jun 28, 2021","117.83","107.59","117.83","104.60","815.77K","9.54%"
"Jun 27, 2021","107.56","103.53","107.56","98.55","781.75K","3.89%"
"Jun 26, 2021","103.53","100.24","103.53","96.67","958.13K","3.17%"
"Jun 25, 2021","100.36","112.74","116.28","99.88","1.22M","-11.00%"
"Jun 24, 2021","112.76","111.63","116.65","106.94","745.84K","1.01%"
"Jun 23, 2021","111.63","106.16","117.48","102.81","1.20M","5.25%"
"Jun 22, 2021","106.06","101.47","110.43","86.45","2.17M","4.46%"
"Jun 21, 2021","101.53","131.78","132.87","100.98","1.67M","-22.95%"
"Jun 20, 2021","131.78","128.14","132.25","119.57","680.61K","2.84%"
"Jun 19, 2021","128.14","132.59","134.71","127.27","507.32K","-3.18%"
"Jun 18, 2021","132.35","142.23","143.00","129.19","780.01K","-6.94%"
"Jun 17, 2021","142.22","136.85","146.55","136.70","707.57K","3.93%"
"Jun 16, 2021","136.85","136.62","143.73","132.36","970.17K","0.15%"
"Jun 15, 2021","136.64","138.89","141.10","133.59","600.23K","-1.62%"
"Jun 14, 2021","138.89","132.95","139.24","128.70","797.71K","4.51%"
"Jun 13, 2021","132.90","125.77","133.16","121.02","698.74K","5.77%"
"Jun 12, 2021","125.65","124.70","129.11","118.92","700.35K","0.76%"
"Jun 11, 2021","124.70","133.59","135.75","122.67","706.37K","-6.55%"
"Jun 10, 2021","133.44","145.05","150.75","132.03","1.00M","-7.94%"
"Jun 09, 2021","144.95","131.03","145.00","124.21","1.26M","10.63%"
"Jun 08, 2021","131.03","135.91","138.98","120.21","1.34M","-3.60%"
"Jun 07, 2021","135.93","149.43","154.83","134.64","725.38K","-9.03%"
"Jun 06, 2021","149.43","153.70","156.49","147.09","571.68K","-2.81%"
"Jun 05, 2021","153.75","155.43","161.23","148.08","856.80K","-1.08%"
"Jun 04, 2021","155.43","172.81","172.88","147.26","1.20M","-10.02%"
"Jun 03, 2021","172.75","164.38","174.77","160.41","804.22K","5.09%"
"Jun 02, 2021","164.38","154.09","170.03","149.06","898.40K","6.67%"
"Jun 01, 2021","154.09","162.07","164.31","148.24","892.50K","-4.97%"
"May 31, 2021","162.16","149.95","162.42","141.41","1.13M","8.07%"
"May 30, 2021","150.04","149.02","159.62","138.03","1.03M","0.72%"
"May 29, 2021","148.97","164.80","186.63","141.85","2.21M","-9.61%"
"May 28, 2021","164.81","149.05","167.09","131.30","1.94M","10.57%"
"May 27, 2021","149.05","158.57","159.31","140.86","792.74K","-5.99%"
"May 26, 2021","158.55","145.33","159.19","143.12","1.07M","9.09%"
"May 25, 2021","145.33","149.11","154.50","130.39","1.45M","-2.48%"
"May 24, 2021","149.04","114.28","149.04","114.28","1.99M","30.36%"
